,rowkey,time,id,is_risk,time_1,time_2
563,7917,2015-01-02 13:27:51.0,145206,0,2015-01-02 13:27:51,1420205271
564,7921,2015-01-02 13:28:43.0,25231,0,2015-01-02 13:28:43,1420205323
568,7959,2015-01-02 13:36:32.0,129442,0,2015-01-02 13:36:32,1420205792
570,8008,2015-01-02 13:45:40.0,66884,0,2015-01-02 13:45:40,1420206340
571,8050,2015-01-02 13:53:49.0,171796,0,2015-01-02 13:53:49,1420206829
582,8277,2015-01-02 14:36:00.0,127153,0,2015-01-02 14:36:00,1420209360
583,8303,2015-01-02 14:39:47.0,167080,0,2015-01-02 14:39:47,1420209587
587,8455,2015-01-02 15:08:12.0,144437,0,2015-01-02 15:08:12,1420211292
589,8466,2015-01-02 15:10:04.0,111532,0,2015-01-02 15:10:04,1420211404
590,8475,2015-01-02 15:12:05.0,44637,0,2015-01-02 15:12:05,1420211525
591,8484,2015-01-02 15:13:21.0,144694,0,2015-01-02 15:13:21,1420211601
592,8497,2015-01-02 15:15:25.0,167637,0,2015-01-02 15:15:25,1420211725
595,8527,2015-01-02 15:20:57.0,144731,0,2015-01-02 15:20:57,1420212057
596,8543,2015-01-02 15:23:22.0,126399,0,2015-01-02 15:23:22,1420212202
597,8563,2015-01-02 15:29:04.0,129825,0,2015-01-02 15:29:04,1420212544
598,8567,2015-01-02 15:30:15.0,52595,0,2015-01-02 15:30:15,1420212615
599,8620,2015-01-02 15:41:22.0,56688,0,2015-01-02 15:41:22,1420213282
600,8642,2015-01-02 15:45:31.0,121204,0,2015-01-02 15:45:31,1420213531
601,8653,2015-01-02 15:47:20.0,118481,0,2015-01-02 15:47:20,1420213640
605,8690,2015-01-02 15:54:04.0,1295,0,2015-01-02 15:54:04,1420214044
606,8719,2015-01-02 15:59:02.0,145963,0,2015-01-02 15:59:02,1420214342
608,8742,2015-01-02 16:01:57.0,6411,0,2015-01-02 16:01:57,1420214517
609,8768,2015-01-02 16:05:51.0,92356,0,2015-01-02 16:05:51,1420214751
610,8773,2015-01-02 16:06:15.0,16526,0,2015-01-02 16:06:15,1420214775
612,8793,2015-01-02 16:10:03.0,119330,0,2015-01-02 16:10:03,1420215003
615,8834,2015-01-02 16:15:41.0,108690,0,2015-01-02 16:15:41,1420215341
616,8835,2015-01-02 16:15:52.0,48421,0,2015-01-02 16:15:52,1420215352
618,8851,2015-01-02 16:18:33.0,162277,0,2015-01-02 16:18:33,1420215513
619,8858,2015-01-02 16:20:10.0,59055,0,2015-01-02 16:20:10,1420215610
620,8861,2015-01-02 16:20:24.0,124766,0,2015-01-02 16:20:24,1420215624
621,8904,2015-01-02 16:27:03.0,29207,0,2015-01-02 16:27:03,1420216023
622,8917,2015-01-02 16:29:13.0,170421,0,2015-01-02 16:29:13,1420216153
623,8948,2015-01-02 16:34:40.0,16272,0,2015-01-02 16:34:40,1420216480
624,8979,2015-01-02 16:40:55.0,62862,0,2015-01-02 16:40:55,1420216855
625,8989,2015-01-02 16:42:34.0,152286,0,2015-01-02 16:42:34,1420216954
626,9003,2015-01-02 16:46:45.0,33035,0,2015-01-02 16:46:45,1420217205
629,9036,2015-01-02 16:55:06.0,65107,0,2015-01-02 16:55:06,1420217706
630,9068,2015-01-02 17:01:19.0,8491,0,2015-01-02 17:01:19,1420218079
632,9099,2015-01-02 17:08:30.0,152127,0,2015-01-02 17:08:30,1420218510
634,9125,2015-01-02 17:13:23.0,147174,0,2015-01-02 17:13:23,1420218803
636,9154,2015-01-02 17:18:33.0,170668,0,2015-01-02 17:18:33,1420219113
638,9228,2015-01-02 17:31:55.0,20469,0,2015-01-02 17:31:55,1420219915
640,9240,2015-01-02 17:35:27.0,115201,0,2015-01-02 17:35:27,1420220127
641,9246,2015-01-02 17:35:56.0,115201,0,2015-01-02 17:35:56,1420220156
642,9251,2015-01-02 17:38:17.0,7572,0,2015-01-02 17:38:17,1420220297
643,9267,2015-01-02 17:41:54.0,51556,0,2015-01-02 17:41:54,1420220514
644,9270,2015-01-02 17:42:40.0,143307,0,2015-01-02 17:42:40,1420220560
645,9277,2015-01-02 17:43:21.0,58635,0,2015-01-02 17:43:21,1420220601
646,9278,2015-01-02 17:43:21.0,39332,0,2015-01-02 17:43:21,1420220601
647,9307,2015-01-02 17:48:26.0,57765,0,2015-01-02 17:48:26,1420220906
648,9370,2015-01-02 18:04:04.0,74756,0,2015-01-02 18:04:04,1420221844
650,9393,2015-01-02 18:09:24.0,149112,0,2015-01-02 18:09:24,1420222164
651,9432,2015-01-02 18:16:18.0,145582,0,2015-01-02 18:16:18,1420222578
652,9435,2015-01-02 18:16:37.0,58997,0,2015-01-02 18:16:37,1420222597
654,9456,2015-01-02 18:20:23.0,68163,0,2015-01-02 18:20:23,1420222823
661,9533,2015-01-02 18:35:49.0,74455,0,2015-01-02 18:35:49,1420223749
665,9654,2015-01-02 19:03:32.0,13784,0,2015-01-02 19:03:32,1420225412
666,9656,2015-01-02 19:03:59.0,9884,0,2015-01-02 19:03:59,1420225439
667,9667,2015-01-02 19:05:40.0,115201,0,2015-01-02 19:05:40,1420225540
670,9681,2015-01-02 19:07:48.0,68343,0,2015-01-02 19:07:48,1420225668
671,9719,2015-01-02 19:16:40.0,75014,0,2015-01-02 19:16:40,1420226200
674,9768,2015-01-02 19:26:09.0,115201,0,2015-01-02 19:26:09,1420226769
676,9813,2015-01-02 19:34:13.0,93671,0,2015-01-02 19:34:13,1420227253
678,9838,2015-01-02 19:38:36.0,119055,0,2015-01-02 19:38:36,1420227516
679,9852,2015-01-02 19:40:59.0,87958,0,2015-01-02 19:40:59,1420227659
681,9859,2015-01-02 19:43:06.0,52274,0,2015-01-02 19:43:06,1420227786
683,9865,2015-01-02 19:44:10.0,170175,0,2015-01-02 19:44:10,1420227850
685,9872,2015-01-02 19:46:56.0,78981,0,2015-01-02 19:46:56,1420228016
686,9916,2015-01-02 19:53:45.0,157590,0,2015-01-02 19:53:45,1420228425
687,9952,2015-01-02 20:00:23.0,141350,0,2015-01-02 20:00:23,1420228823
688,9958,2015-01-02 20:01:09.0,105850,0,2015-01-02 20:01:09,1420228869
689,9978,2015-01-02 20:05:10.0,148308,0,2015-01-02 20:05:10,1420229110
697,10188,2015-01-02 20:47:51.0,21283,0,2015-01-02 20:47:51,1420231671
698,10194,2015-01-02 20:48:15.0,21283,0,2015-01-02 20:48:15,1420231695
700,10199,2015-01-02 20:48:45.0,21283,0,2015-01-02 20:48:45,1420231725
701,10201,2015-01-02 20:49:10.0,21283,0,2015-01-02 20:49:10,1420231750
702,10204,2015-01-02 20:50:02.0,21283,0,2015-01-02 20:50:02,1420231802
703,10233,2015-01-02 20:54:12.0,21283,0,2015-01-02 20:54:12,1420232052
704,10242,2015-01-02 20:55:53.0,117775,0,2015-01-02 20:55:53,1420232153
705,10250,2015-01-02 20:57:33.0,42072,0,2015-01-02 20:57:33,1420232253
709,10269,2015-01-02 21:00:43.0,54529,0,2015-01-02 21:00:43,1420232443
711,10286,2015-01-02 21:03:11.0,38849,0,2015-01-02 21:03:11,1420232591
713,10320,2015-01-02 21:08:24.0,54529,0,2015-01-02 21:08:24,1420232904
714,10333,2015-01-02 21:10:38.0,89694,0,2015-01-02 21:10:38,1420233038
715,10347,2015-01-02 21:11:59.0,59075,0,2015-01-02 21:11:59,1420233119
716,10359,2015-01-02 21:14:18.0,4214,0,2015-01-02 21:14:18,1420233258
718,10377,2015-01-02 21:17:50.0,157714,0,2015-01-02 21:17:50,1420233470
719,10393,2015-01-02 21:19:20.0,1538,0,2015-01-02 21:19:20,1420233560
720,10406,2015-01-02 21:20:55.0,17557,0,2015-01-02 21:20:55,1420233655
721,10417,2015-01-02 21:22:44.0,47792,0,2015-01-02 21:22:44,1420233764
723,10469,2015-01-02 21:29:46.0,173549,0,2015-01-02 21:29:46,1420234186
725,10615,2015-01-02 21:51:59.0,54529,0,2015-01-02 21:51:59,1420235519
726,10625,2015-01-02 21:52:46.0,38486,0,2015-01-02 21:52:46,1420235566
728,10652,2015-01-02 21:55:14.0,36391,0,2015-01-02 21:55:14,1420235714
730,10664,2015-01-02 21:56:35.0,54529,0,2015-01-02 21:56:35,1420235795
731,10672,2015-01-02 21:57:40.0,54529,0,2015-01-02 21:57:40,1420235860
732,10678,2015-01-02 21:59:28.0,36391,0,2015-01-02 21:59:28,1420235968
733,10683,2015-01-02 22:00:19.0,85435,0,2015-01-02 22:00:19,1420236019
734,10690,2015-01-02 22:01:10.0,28339,0,2015-01-02 22:01:10,1420236070
735,10693,2015-01-02 22:01:59.0,171642,0,2015-01-02 22:01:59,1420236119
738,10718,2015-01-02 22:05:33.0,28339,0,2015-01-02 22:05:33,1420236333
739,10747,2015-01-02 22:10:23.0,98574,0,2015-01-02 22:10:23,1420236623
741,10760,2015-01-02 22:12:16.0,36351,0,2015-01-02 22:12:16,1420236736
743,10792,2015-01-02 22:16:23.0,10874,0,2015-01-02 22:16:23,1420236983
744,10795,2015-01-02 22:16:58.0,148081,0,2015-01-02 22:16:58,1420237018
746,10858,2015-01-02 22:25:33.0,174870,0,2015-01-02 22:25:33,1420237533
747,10863,2015-01-02 22:26:31.0,43370,0,2015-01-02 22:26:31,1420237591
749,10878,2015-01-02 22:30:12.0,97996,0,2015-01-02 22:30:12,1420237812
750,10891,2015-01-02 22:32:52.0,162667,0,2015-01-02 22:32:52,1420237972
751,10900,2015-01-02 22:34:17.0,143353,0,2015-01-02 22:34:17,1420238057
753,10922,2015-01-02 22:39:05.0,137862,0,2015-01-02 22:39:05,1420238345
754,10931,2015-01-02 22:40:23.0,136519,0,2015-01-02 22:40:23,1420238423
758,10968,2015-01-02 22:47:22.0,122049,0,2015-01-02 22:47:22,1420238842
759,10971,2015-01-02 22:47:39.0,149427,0,2015-01-02 22:47:39,1420238859
761,10988,2015-01-02 22:49:44.0,155914,0,2015-01-02 22:49:44,1420238984
762,11015,2015-01-02 22:54:13.0,4083,0,2015-01-02 22:54:13,1420239253
764,11032,2015-01-02 22:57:45.0,105491,0,2015-01-02 22:57:45,1420239465
765,11060,2015-01-02 23:04:24.0,2809,0,2015-01-02 23:04:24,1420239864
767,11072,2015-01-02 23:06:27.0,171114,0,2015-01-02 23:06:27,1420239987
769,11092,2015-01-02 23:10:16.0,170169,0,2015-01-02 23:10:16,1420240216
770,11107,2015-01-02 23:13:28.0,5553,0,2015-01-02 23:13:28,1420240408
771,11155,2015-01-02 23:24:50.0,54529,0,2015-01-02 23:24:50,1420241090
772,11165,2015-01-02 23:25:58.0,93967,0,2015-01-02 23:25:58,1420241158
775,11181,2015-01-02 23:29:13.0,98084,0,2015-01-02 23:29:13,1420241353
777,11190,2015-01-02 23:30:26.0,93967,0,2015-01-02 23:30:26,1420241426
778,11223,2015-01-02 23:38:37.0,54529,0,2015-01-02 23:38:37,1420241917
779,11247,2015-01-02 23:43:13.0,54529,0,2015-01-02 23:43:13,1420242193
780,11252,2015-01-02 23:43:46.0,54154,0,2015-01-02 23:43:46,1420242226
781,11327,2015-01-03 00:08:15.0,10459,0,2015-01-03 00:08:15,1420243695
782,11333,2015-01-03 00:09:32.0,154450,0,2015-01-03 00:09:32,1420243772
783,11376,2015-01-03 00:26:25.0,115201,0,2015-01-03 00:26:25,1420244785
784,11387,2015-01-03 00:31:05.0,147390,0,2015-01-03 00:31:05,1420245065
787,11417,2015-01-03 00:47:55.0,54529,0,2015-01-03 00:47:55,1420246075
788,11426,2015-01-03 00:51:04.0,121139,0,2015-01-03 00:51:04,1420246264
791,11505,2015-01-03 02:09:48.0,113041,0,2015-01-03 02:09:48,1420250988
792,11519,2015-01-03 02:22:00.0,90845,0,2015-01-03 02:22:00,1420251720
795,11605,2015-01-03 04:33:11.0,115201,0,2015-01-03 04:33:11,1420259591
796,11635,2015-01-03 05:51:04.0,154415,0,2015-01-03 05:51:04,1420264264
798,11677,2015-01-03 06:54:47.0,48784,0,2015-01-03 06:54:47,1420268087
799,11703,2015-01-03 07:20:54.0,174239,0,2015-01-03 07:20:54,1420269654
800,11715,2015-01-03 07:27:48.0,78166,0,2015-01-03 07:27:48,1420270068
801,11728,2015-01-03 07:32:56.0,142253,0,2015-01-03 07:32:56,1420270376
803,11764,2015-01-03 07:51:32.0,9494,0,2015-01-03 07:51:32,1420271492
804,11769,2015-01-03 07:54:32.0,133221,0,2015-01-03 07:54:32,1420271672
805,11777,2015-01-03 07:58:12.0,115201,0,2015-01-03 07:58:12,1420271892
809,11928,2015-01-03 08:46:01.0,7900,0,2015-01-03 08:46:01,1420274761
810,11935,2015-01-03 08:50:33.0,154358,0,2015-01-03 08:50:33,1420275033
812,11985,2015-01-03 09:02:43.0,109120,0,2015-01-03 09:02:43,1420275763
814,12009,2015-01-03 09:06:25.0,93529,0,2015-01-03 09:06:25,1420275985
817,12119,2015-01-03 09:25:19.0,89808,0,2015-01-03 09:25:19,1420277119
818,12127,2015-01-03 09:26:10.0,47044,0,2015-01-03 09:26:10,1420277170
822,12286,2015-01-03 09:49:20.0,15725,0,2015-01-03 09:49:20,1420278560
824,12311,2015-01-03 09:52:52.0,105751,0,2015-01-03 09:52:52,1420278772
825,12322,2015-01-03 09:54:41.0,50685,0,2015-01-03 09:54:41,1420278881
827,12364,2015-01-03 10:00:59.0,13303,0,2015-01-03 10:00:59,1420279259
828,12390,2015-01-03 10:02:23.0,151487,0,2015-01-03 10:02:23,1420279343
830,12408,2015-01-03 10:03:29.0,58072,0,2015-01-03 10:03:29,1420279409
832,12438,2015-01-03 10:07:12.0,85435,0,2015-01-03 10:07:12,1420279632
836,12466,2015-01-03 10:09:30.0,135927,0,2015-01-03 10:09:30,1420279770
837,12467,2015-01-03 10:09:31.0,131758,0,2015-01-03 10:09:31,1420279771
838,12471,2015-01-03 10:10:32.0,96292,0,2015-01-03 10:10:32,1420279832
841,12493,2015-01-03 10:13:35.0,130105,0,2015-01-03 10:13:35,1420280015
846,12579,2015-01-03 10:27:22.0,115201,0,2015-01-03 10:27:22,1420280842
849,12599,2015-01-03 10:30:40.0,29238,0,2015-01-03 10:30:40,1420281040
850,12648,2015-01-03 10:37:07.0,123216,0,2015-01-03 10:37:07,1420281427
851,12656,2015-01-03 10:37:57.0,64003,0,2015-01-03 10:37:57,1420281477
854,12698,2015-01-03 10:43:30.0,172774,0,2015-01-03 10:43:30,1420281810
855,12711,2015-01-03 10:44:49.0,139120,0,2015-01-03 10:44:49,1420281889
857,12773,2015-01-03 10:51:22.0,132871,0,2015-01-03 10:51:22,1420282282
859,12786,2015-01-03 10:52:30.0,80939,0,2015-01-03 10:52:30,1420282350
862,12870,2015-01-03 11:03:46.0,67957,0,2015-01-03 11:03:46,1420283026
863,12880,2015-01-03 11:05:08.0,89273,0,2015-01-03 11:05:08,1420283108
864,12912,2015-01-03 11:09:26.0,54529,0,2015-01-03 11:09:26,1420283366
865,12914,2015-01-03 11:09:27.0,37537,0,2015-01-03 11:09:27,1420283367
872,13003,2015-01-03 11:23:40.0,1297,0,2015-01-03 11:23:40,1420284220
875,13027,2015-01-03 11:27:22.0,17986,0,2015-01-03 11:27:22,1420284442
877,13031,2015-01-03 11:27:33.0,37160,0,2015-01-03 11:27:33,1420284453
878,13050,2015-01-03 11:31:00.0,92707,0,2015-01-03 11:31:00,1420284660
882,13138,2015-01-03 11:43:59.0,39332,0,2015-01-03 11:43:59,1420285439
883,13148,2015-01-03 11:46:02.0,54529,0,2015-01-03 11:46:02,1420285562
887,13232,2015-01-03 11:57:11.0,170785,0,2015-01-03 11:57:11,1420286231
893,13281,2015-01-03 12:02:51.0,149920,0,2015-01-03 12:02:51,1420286571
897,13305,2015-01-03 12:07:53.0,41466,0,2015-01-03 12:07:53,1420286873
898,13311,2015-01-03 12:08:26.0,115201,0,2015-01-03 12:08:26,1420286906
899,13314,2015-01-03 12:08:50.0,115201,0,2015-01-03 12:08:50,1420286930
900,13326,2015-01-03 12:11:47.0,5551,0,2015-01-03 12:11:47,1420287107
903,13350,2015-01-03 12:14:50.0,154415,0,2015-01-03 12:14:50,1420287290
904,13360,2015-01-03 12:16:35.0,120045,0,2015-01-03 12:16:35,1420287395
909,13444,2015-01-03 12:31:51.0,142932,0,2015-01-03 12:31:51,1420288311
911,13473,2015-01-03 12:35:40.0,162127,0,2015-01-03 12:35:40,1420288540
912,13474,2015-01-03 12:35:55.0,171642,0,2015-01-03 12:35:55,1420288555
915,13480,2015-01-03 12:36:16.0,149920,0,2015-01-03 12:36:16,1420288576
921,13615,2015-01-03 12:57:35.0,168690,0,2015-01-03 12:57:35,1420289855
922,13617,2015-01-03 12:57:53.0,38066,0,2015-01-03 12:57:53,1420289873
926,13694,2015-01-03 13:11:11.0,109665,0,2015-01-03 13:11:11,1420290671
927,13696,2015-01-03 13:11:18.0,45595,0,2015-01-03 13:11:18,1420290678
929,13705,2015-01-03 13:12:58.0,77484,0,2015-01-03 13:12:58,1420290778
930,13718,2015-01-03 13:15:25.0,57801,0,2015-01-03 13:15:25,1420290925
933,13845,2015-01-03 13:34:11.0,45802,0,2015-01-03 13:34:11,1420292051
934,13850,2015-01-03 13:35:36.0,45802,0,2015-01-03 13:35:36,1420292136
935,13854,2015-01-03 13:36:15.0,45802,0,2015-01-03 13:36:15,1420292175
936,13866,2015-01-03 13:37:40.0,57801,0,2015-01-03 13:37:40,1420292260
939,13888,2015-01-03 13:42:09.0,142932,0,2015-01-03 13:42:09,1420292529
940,13917,2015-01-03 13:48:44.0,67048,0,2015-01-03 13:48:44,1420292924
941,13932,2015-01-03 13:50:10.0,74486,0,2015-01-03 13:50:10,1420293010
942,13945,2015-01-03 13:52:25.0,149084,0,2015-01-03 13:52:25,1420293145
944,13955,2015-01-03 13:53:24.0,13978,0,2015-01-03 13:53:24,1420293204
945,13956,2015-01-03 13:53:29.0,164202,0,2015-01-03 13:53:29,1420293209
949,14005,2015-01-03 14:01:35.0,147798,0,2015-01-03 14:01:35,1420293695
950,14090,2015-01-03 14:14:50.0,130548,0,2015-01-03 14:14:50,1420294490
951,14092,2015-01-03 14:15:18.0,93060,0,2015-01-03 14:15:18,1420294518
953,14114,2015-01-03 14:21:43.0,75290,0,2015-01-03 14:21:43,1420294903
954,14122,2015-01-03 14:23:04.0,80666,0,2015-01-03 14:23:04,1420294984
955,14139,2015-01-03 14:25:32.0,135009,0,2015-01-03 14:25:32,1420295132
956,14172,2015-01-03 14:31:07.0,154260,0,2015-01-03 14:31:07,1420295467
960,14206,2015-01-03 14:35:19.0,132629,0,2015-01-03 14:35:19,1420295719
961,14239,2015-01-03 14:41:27.0,48710,0,2015-01-03 14:41:27,1420296087
962,14250,2015-01-03 14:42:34.0,30957,0,2015-01-03 14:42:34,1420296154
964,14265,2015-01-03 14:45:02.0,155645,0,2015-01-03 14:45:02,1420296302
965,14271,2015-01-03 14:46:18.0,155645,0,2015-01-03 14:46:18,1420296378
969,14317,2015-01-03 14:51:54.0,155645,0,2015-01-03 14:51:54,1420296714
972,14334,2015-01-03 14:53:34.0,30957,0,2015-01-03 14:53:34,1420296814
975,14354,2015-01-03 14:56:21.0,167473,0,2015-01-03 14:56:21,1420296981
976,14355,2015-01-03 14:56:36.0,8471,0,2015-01-03 14:56:36,1420296996
977,14359,2015-01-03 14:57:12.0,124358,0,2015-01-03 14:57:12,1420297032
978,14382,2015-01-03 14:59:56.0,134315,0,2015-01-03 14:59:56,1420297196
981,14458,2015-01-03 15:11:57.0,87535,0,2015-01-03 15:11:57,1420297917
982,14492,2015-01-03 15:17:39.0,9916,0,2015-01-03 15:17:39,1420298259
988,14535,2015-01-03 15:24:08.0,115201,0,2015-01-03 15:24:08,1420298648
995,14624,2015-01-03 15:37:22.0,138911,0,2015-01-03 15:37:22,1420299442
997,14654,2015-01-03 15:42:28.0,68773,0,2015-01-03 15:42:28,1420299748
1002,14726,2015-01-03 15:51:06.0,155645,0,2015-01-03 15:51:06,1420300266
1005,14776,2015-01-03 16:00:05.0,67306,0,2015-01-03 16:00:05,1420300805
1006,14788,2015-01-03 16:01:22.0,64864,0,2015-01-03 16:01:22,1420300882
1007,14804,2015-01-03 16:03:27.0,67306,0,2015-01-03 16:03:27,1420301007
1008,14828,2015-01-03 16:05:46.0,31930,0,2015-01-03 16:05:46,1420301146
1010,14861,2015-01-03 16:10:59.0,69463,0,2015-01-03 16:10:59,1420301459
1011,14866,2015-01-03 16:11:13.0,115201,0,2015-01-03 16:11:13,1420301473
1012,14870,2015-01-03 16:11:47.0,48668,0,2015-01-03 16:11:47,1420301507
1013,14887,2015-01-03 16:15:23.0,143823,0,2015-01-03 16:15:23,1420301723
1014,14889,2015-01-03 16:15:30.0,155590,0,2015-01-03 16:15:30,1420301730
1017,14950,2015-01-03 16:28:19.0,14823,0,2015-01-03 16:28:19,1420302499
1018,14959,2015-01-03 16:29:51.0,142102,0,2015-01-03 16:29:51,1420302591
1022,15026,2015-01-03 16:41:02.0,47183,0,2015-01-03 16:41:02,1420303262
1024,15053,2015-01-03 16:47:09.0,168652,0,2015-01-03 16:47:09,1420303629
1025,15058,2015-01-03 16:47:55.0,144821,0,2015-01-03 16:47:55,1420303675
1026,15071,2015-01-03 16:50:25.0,165965,0,2015-01-03 16:50:25,1420303825
1027,15079,2015-01-03 16:53:06.0,9149,0,2015-01-03 16:53:06,1420303986
1029,15111,2015-01-03 16:57:31.0,43370,0,2015-01-03 16:57:31,1420304251
1039,15200,2015-01-03 17:12:31.0,55498,0,2015-01-03 17:12:31,1420305151
1040,15231,2015-01-03 17:17:11.0,83802,0,2015-01-03 17:17:11,1420305431
1042,15241,2015-01-03 17:18:55.0,59075,0,2015-01-03 17:18:55,1420305535
1045,15278,2015-01-03 17:26:12.0,2877,0,2015-01-03 17:26:12,1420305972
1049,15311,2015-01-03 17:32:38.0,39332,0,2015-01-03 17:32:38,1420306358
1051,15334,2015-01-03 17:39:01.0,139847,0,2015-01-03 17:39:01,1420306741
1052,15418,2015-01-03 17:55:45.0,140061,0,2015-01-03 17:55:45,1420307745
1056,15471,2015-01-03 18:05:08.0,104231,0,2015-01-03 18:05:08,1420308308
1058,15556,2015-01-03 18:28:05.0,94990,0,2015-01-03 18:28:05,1420309685
1060,15649,2015-01-03 18:53:49.0,47840,0,2015-01-03 18:53:49,1420311229
1061,15667,2015-01-03 18:58:32.0,13036,0,2015-01-03 18:58:32,1420311512
1062,15717,2015-01-03 19:07:49.0,88538,0,2015-01-03 19:07:49,1420312069
1066,15802,2015-01-03 19:26:06.0,22634,0,2015-01-03 19:26:06,1420313166
1067,15808,2015-01-03 19:27:28.0,122607,0,2015-01-03 19:27:28,1420313248
1068,15809,2015-01-03 19:27:50.0,154415,0,2015-01-03 19:27:50,1420313270
1069,15858,2015-01-03 19:39:08.0,136124,0,2015-01-03 19:39:08,1420313948
1073,15885,2015-01-03 19:46:14.0,33190,0,2015-01-03 19:46:14,1420314374
1075,15902,2015-01-03 19:49:24.0,151823,0,2015-01-03 19:49:24,1420314564
1076,15908,2015-01-03 19:50:46.0,33190,0,2015-01-03 19:50:46,1420314646
1077,15914,2015-01-03 19:52:03.0,61192,0,2015-01-03 19:52:03,1420314723
1078,15918,2015-01-03 19:53:33.0,145693,0,2015-01-03 19:53:33,1420314813
1080,15974,2015-01-03 20:04:59.0,114040,0,2015-01-03 20:04:59,1420315499
1081,15988,2015-01-03 20:06:58.0,74268,0,2015-01-03 20:06:58,1420315618
1082,15992,2015-01-03 20:07:40.0,105491,0,2015-01-03 20:07:40,1420315660
1083,15993,2015-01-03 20:08:01.0,165222,0,2015-01-03 20:08:01,1420315681
1085,16000,2015-01-03 20:09:33.0,14359,0,2015-01-03 20:09:33,1420315773
1087,16014,2015-01-03 20:11:58.0,108611,0,2015-01-03 20:11:58,1420315918
1092,16066,2015-01-03 20:21:23.0,117777,0,2015-01-03 20:21:23,1420316483
1098,16248,2015-01-03 20:48:37.0,145693,0,2015-01-03 20:48:37,1420318117
1100,16273,2015-01-03 20:52:13.0,160637,0,2015-01-03 20:52:13,1420318333
1101,16293,2015-01-03 20:55:01.0,19789,0,2015-01-03 20:55:01,1420318501
1104,16307,2015-01-03 20:56:30.0,84165,0,2015-01-03 20:56:30,1420318590
1105,16308,2015-01-03 20:56:31.0,84165,0,2015-01-03 20:56:31,1420318591
1112,16415,2015-01-03 21:13:26.0,35424,0,2015-01-03 21:13:26,1420319606
1113,16432,2015-01-03 21:16:31.0,114735,0,2015-01-03 21:16:31,1420319791
1117,16470,2015-01-03 21:22:41.0,54529,0,2015-01-03 21:22:41,1420320161
1118,16477,2015-01-03 21:23:33.0,54529,0,2015-01-03 21:23:33,1420320213
1120,16484,2015-01-03 21:24:27.0,54529,0,2015-01-03 21:24:27,1420320267
1122,16494,2015-01-03 21:25:44.0,54529,0,2015-01-03 21:25:44,1420320344
1123,16498,2015-01-03 21:26:36.0,48557,0,2015-01-03 21:26:36,1420320396
1128,16579,2015-01-03 21:40:22.0,118719,0,2015-01-03 21:40:22,1420321222
1130,16603,2015-01-03 21:46:52.0,24496,0,2015-01-03 21:46:52,1420321612
1138,16640,2015-01-03 21:54:13.0,54529,0,2015-01-03 21:54:13,1420322053
1139,16648,2015-01-03 21:55:08.0,170954,0,2015-01-03 21:55:08,1420322108
1140,16650,2015-01-03 21:55:22.0,54529,0,2015-01-03 21:55:22,1420322122
1141,16734,2015-01-03 22:06:29.0,120967,0,2015-01-03 22:06:29,1420322789
1142,16756,2015-01-03 22:09:15.0,14338,0,2015-01-03 22:09:15,1420322955
1143,16758,2015-01-03 22:09:19.0,59055,0,2015-01-03 22:09:19,1420322959
1145,16788,2015-01-03 22:13:07.0,59055,0,2015-01-03 22:13:07,1420323187
1147,16796,2015-01-03 22:15:26.0,93120,0,2015-01-03 22:15:26,1420323326
1150,16835,2015-01-03 22:21:30.0,93120,0,2015-01-03 22:21:30,1420323690
1151,16854,2015-01-03 22:25:09.0,81140,0,2015-01-03 22:25:09,1420323909
1153,16924,2015-01-03 22:34:52.0,134492,0,2015-01-03 22:34:52,1420324492
1155,17001,2015-01-03 22:48:24.0,54529,0,2015-01-03 22:48:24,1420325304
1158,17076,2015-01-03 23:00:14.0,40881,0,2015-01-03 23:00:14,1420326014
1161,17134,2015-01-03 23:14:55.0,115201,0,2015-01-03 23:14:55,1420326895
1163,17155,2015-01-03 23:20:48.0,106983,0,2015-01-03 23:20:48,1420327248
1164,17164,2015-01-03 23:22:36.0,121139,0,2015-01-03 23:22:36,1420327356
1165,17188,2015-01-03 23:28:30.0,39332,0,2015-01-03 23:28:30,1420327710
1166,17206,2015-01-03 23:32:39.0,18750,0,2015-01-03 23:32:39,1420327959
1168,17241,2015-01-03 23:42:24.0,38805,0,2015-01-03 23:42:24,1420328544
1169,17279,2015-01-03 23:55:58.0,54529,0,2015-01-03 23:55:58,1420329358
